PartitionKey,RowKey,Timestamp,beginingPinCount,endingPinCount,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,up
Lane 4,20181126327766,11/27/2018 4:37:03 AM,1023,947,207,413,279,227,333,70,"","","","",7
Lane 4,20181126333218,11/27/2018 4:33:29 AM,1023,105,662,228,676,52,"","","","","","",4
Lane 4,20181126339331,11/27/2018 4:32:42 AM,1023,0,471,175,375,6,399,6,386,13,406,23,0
Lane 4,20181126341332,11/27/2018 4:32:36 AM,1023,0,827,349,813,165,800,26,"","","","",0
Lane 4,20181126353621,11/27/2018 4:33:53 AM,1023,16,542,289,561,123,"","","","","","",1
Lane 4,20181126354308,11/27/2018 4:32:47 AM,1023,0,609,364,621,213,634,94,641,7,"","",0
Lane 4,20181126354436,11/27/2018 4:33:00 AM,1023,1004,980,419,945,265,919,113,902,9,"","",7
Lane 4,20181126359637,11/27/2018 4:33:35 AM,1023,12,590,301,606,148,621,30,"","","","",2
Lane 4,20181126363765,11/27/2018 4:36:36 AM,1023,8,565,285,592,119,611,4,"","","","",1
Lane 4,20181126378394,11/27/2018 4:37:08 AM,1023,970,1004,324,969,148,939,16,"","","","",6
Lane 4,20181126389605,11/27/2018 4:33:08 AM,1023,1015,35,379,109,204,175,70,"","","","",9
Lane 4,20181126393330,11/27/2018 4:32:33 AM,1023,0,579,380,598,202,614,63,"","","","",0
Lane 4,20181126396406,11/27/2018 4:34:25 AM,1023,35,433,362,468,186,496,50,"","","","",3
Lane 4,20181126400610,11/27/2018 4:35:46 AM,1023,832,762,382,758,203,755,64,"","","","",3
Lane 4,20181126408318,11/27/2018 4:32:44 AM,1023,0,521,280,545,112,"","","","","","",0
Lane 4,20181126451663,11/27/2018 4:36:46 AM,1023,944,89,416,188,208,265,41,"","","","",5
Lane 4,20181126462196,11/27/2018 4:34:43 AM,1023,42,468,308,501,147,529,24,"","","","",3
Lane 4,20181126464318,11/27/2018 4:32:55 AM,1023,1002,1016,420,977,266,949,113,926,8,"","",7
Lane 4,20181126468540,11/27/2018 4:37:05 AM,1023,959,174,416,244,264,299,114,346,9,"","",9
Lane 4,20181126479336,11/27/2018 4:34:51 AM,1023,640,262,409,319,232,369,84,"","","","",2
Lane 4,20181126480626,11/27/2018 4:33:47 AM,1023,152,545,373,565,183,587,42,"","","","",3
Lane 4,20181126495621,11/27/2018 4:35:52 AM,1023,832,761,338,755,177,758,55,"","","","",3
Lane 4,20181126503617,11/27/2018 4:36:18 AM,1023,893,743,313,737,161,734,40,"","","","",8
Lane 4,20181126511418,11/27/2018 4:35:18 AM,1023,691,323,410,377,250,417,103,453,4,"","",6
Lane 4,20181126532867,11/27/2018 4:35:34 AM,1023,776,821,348,813,177,804,44,"","","","",3
Lane 4,20181126534052,11/27/2018 4:36:26 AM,1023,8,594,247,611,91,"","","","","","",1
Lane 4,20181126565289,11/27/2018 4:34:57 AM,1023,642,388,268,426,103,"","","","","","",3
Lane 4,20181126565570,11/27/2018 4:34:40 AM,1023,40,627,290,649,69,"","","","","","",2
Lane 4,20181126571708,11/27/2018 4:36:21 AM,1023,893,717,389,719,218,719,79,"","","","",8
Lane 4,20181126579336,11/27/2018 4:37:00 AM,1023,947,193,322,251,161,299,33,"","","","",7
Lane 4,20181126586463,11/27/2018 4:35:39 AM,1023,77,674,414,678,238,680,89,"","","","",4
Lane 4,20181126596746,11/27/2018 4:35:15 AM,1023,678,251,383,310,206,357,67,"","","","",5
Lane 4,20181126598664,11/27/2018 4:36:41 AM,1023,928,163,404,229,231,288,87,"","","","",4
Lane 4,20181126607638,11/27/2018 4:33:55 AM,1023,17,260,228,265,226,271,224,277,222,278,222,2
Lane 4,20181126609620,11/27/2018 4:33:50 AM,1023,16,542,262,564,97,"","","","","","",1
Lane 4,20181126612164,11/27/2018 4:35:23 AM,1023,730,360,418,409,263,446,109,480,6,"","",6
Lane 4,20181126612197,11/27/2018 4:34:54 AM,1023,640,290,376,334,216,374,95,"","","","",2
Lane 4,20181126628654,11/27/2018 4:35:42 AM,1023,832,768,279,762,120,760,11,"","","","",3
Lane 4,20181126647615,11/27/2018 4:36:02 AM,1023,853,729,312,724,146,730,21,"","","","",6
Lane 4,20181126653508,11/27/2018 4:35:30 AM,1023,770,851,416,837,271,826,130,819,24,"","",3
Lane 4,20181126658615,11/27/2018 4:36:10 AM,1023,893,711,198,714,54,"","","","","","",8
Lane 4,20181126665433,11/27/2018 4:33:32 AM,1023,11,445,386,482,181,518,33,"","","","",3
Lane 4,20181126695900,11/27/2018 4:36:51 AM,1023,947,152,384,222,202,278,62,"","","","",7
Lane 4,20181126714604,11/27/2018 4:33:02 AM,1023,1015,95,224,175,71,"","","","","","",9
Lane 4,20181126722952,11/27/2018 4:34:16 AM,1023,32,634,380,642,202,652,68,"","","","",1
Lane 4,20181126753027,11/27/2018 4:33:40 AM,1023,144,394,410,437,251,469,102,495,4,"","",2
Lane 4,20181126788612,11/27/2018 4:35:55 AM,1023,832,714,253,714,94,"","","","","","",3
Lane 4,20181126804039,11/27/2018 4:36:28 AM,1023,8,580,336,600,164,614,29,"","","","",1
Lane 4,20181126816756,11/27/2018 4:34:59 AM,1023,643,360,399,403,198,"","","","","","",4
Lane 4,20181126825623,11/27/2018 4:33:58 AM,1023,19,428,332,461,170,494,48,"","","","",3
Lane 4,20181126826702,11/27/2018 4:35:02 AM,1023,64,582,378,597,210,613,82,"","","","",1
Lane 4,20181126884089,11/27/2018 4:35:05 AM,1023,656,433,297,463,139,490,22,"","","","",3
Lane 4,20181126889937,11/27/2018 4:36:38 AM,1023,928,999,405,972,253,947,118,930,16,"","",4
Lane 4,20181126900096,11/27/2018 4:35:36 AM,1023,778,816,384,802,179,799,29,"","","","",4
Lane 4,20181126957336,11/27/2018 4:32:27 AM,1023,0,463,333,497,143,"","","","","","",0
Lane 4,20181126958285,11/27/2018 4:36:30 AM,1023,8,592,196,622,13,"","","","","","",1
Lane 4,20181126967620,11/27/2018 4:34:01 AM,1023,1,533,333,549,174,564,48,"","","","",1
Lane 4,20181126976361,11/27/2018 4:34:22 AM,1023,32,455,387,488,217,514,78,"","","","",1
Lane 4,20181126992159,11/27/2018 4:34:37 AM,1023,40,469,378,501,204,525,67,"","","","",2
Lane 4,20181126994335,11/27/2018 4:32:30 AM,1023,0,635,345,645,183,655,61,"","","","",0
Lane 4,20181130003796,11/30/2018 5:14:26 AM,1023,348,565,389,576,298,587,197,596,111,602,38,5
Lane 4,20181130014021,11/30/2018 5:14:37 AM,1023,401,565,378,581,215,592,91,"","","","",4
Lane 4,20181130025715,11/30/2018 5:05:30 AM,1023,0,539,371,564,235,587,118,606,27,"","",0
Lane 4,20181130037968,11/30/2018 5:16:18 AM,1023,688,345,409,377,296,412,179,433,86,"","",4
Lane 4,20181130051933,11/30/2018 5:05:38 AM,1023,0,543,420,580,310,600,174,617,64,"","",0
Lane 4,20181130059895,11/30/2018 5:07:18 AM,1023,1022,1107,340,1076,211,1038,104,1011,20,"","",9
Lane 4,20181130060787,11/30/2018 5:05:57 AM,1023,1004,939,312,913,171,901,58,"","","","",7
Lane 4,20181130061901,11/30/2018 5:06:42 AM,1023,1015,23,326,51,235,96,151,133,78,173,19,9
Lane 4,20181130066125,11/30/2018 5:16:54 AM,1023,768,772,400,771,288,765,66,811,363,812,363,2
Lane 4,20181130076580,11/30/2018 5:17:17 AM,1023,832,688,324,695,161,700,34,"","","","",3
Lane 4,20181130082966,11/30/2018 5:05:19 AM,1023,0,592,291,603,146,613,32,"","","","",0
Lane 4,20181130092140,11/30/2018 5:15:21 AM,1023,645,261,384,306,269,345,157,379,64,407,7,4
Lane 4,20181130097227,11/30/2018 5:17:27 AM,1023,833,700,293,712,119,"","","","","","",4
Lane 4,20181130099170,11/30/2018 5:16:48 AM,1023,763,358,368,387,262,413,163,436,80,456,19,8
Lane 4,20181130101606,11/30/2018 5:12:09 AM,1023,1002,1036,363,998,210,968,87,"","","","",7
Lane 4,20181130105472,11/30/2018 5:12:39 AM,1023,1007,932,388,916,300,898,200,882,115,869,43,9
Lane 4,20181130115862,11/30/2018 5:18:47 AM,1023,947,243,379,287,246,324,132,352,40,"","",7
Lane 4,20181130119682,11/30/2018 5:13:31 AM,1023,1022,1107,341,1076,211,1038,104,1011,20,"","",9
Lane 4,20181130123199,11/30/2018 5:16:09 AM,1023,676,286,306,331,153,367,34,"","","","",4
Lane 4,20181130133242,11/30/2018 5:05:44 AM,1023,0,578,221,578,221,578,221,578,221,578,221,0
Lane 4,20181130146843,11/30/2018 5:18:00 AM,1023,893,715,354,717,168,721,25,"","","","",8
Lane 4,20181130147901,11/30/2018 5:14:07 AM,1023,251,436,341,463,189,490,73,"","","","",7
Lane 4,20181130148865,11/30/2018 5:17:33 AM,1023,851,30,255,99,125,161,21,"","","","",6
Lane 4,20181130150900,11/30/2018 5:08:00 AM,1023,109,656,414,669,291,676,163,682,60,"","",5
Lane 4,20181130153112,11/30/2018 5:13:00 AM,1023,1015,18,408,45,324,87,223,127,138,165,68,9
Lane 4,20181130165492,11/30/2018 5:17:08 AM,1023,800,706,418,710,202,"","","","","","",3
Lane 4,20181130166377,11/30/2018 5:18:25 AM,1023,929,66,414,135,328,181,218,221,126,256,44,5
Lane 4,20181130179193,11/30/2018 5:13:47 AM,1023,1022,1013,324,989,197,970,92,954,17,"","",9
Lane 4,20181130181992,11/30/2018 5:14:29 AM,1023,360,739,344,738,187,"","","","","","",4
Lane 4,20181130182162,11/30/2018 5:15:47 AM,1023,656,341,335,376,196,410,91,434,8,"","",3
Lane 4,20181130184009,11/30/2018 5:19:11 AM,1023,959,220,361,264,228,301,126,"","","","",9
Lane 4,20181130189121,11/30/2018 5:16:01 AM,1023,672,277,375,308,273,337,173,363,93,386,24,3
Lane 4,20181130192801,11/30/2018 5:12:27 AM,1023,1005,928,422,895,361,881,258,867,164,855,86,8
Lane 4,20181130199832,11/30/2018 5:17:36 AM,1023,853,721,408,722,268,721,132,724,29,"","",6
Lane 4,20181130213881,11/30/2018 5:05:51 AM,1023,0,578,221,578,221,578,221,578,221,578,221,0
Lane 4,20181130214305,11/30/2018 5:17:14 AM,1023,806,848,337,833,206,826,104,"","","","",5
Lane 4,20181130214640,11/30/2018 5:18:15 AM,1023,917,78,346,154,178,216,47,"","","","",6
Lane 4,20181130216810,11/30/2018 5:06:30 AM,1023,1007,881,403,872,281,860,159,853,62,"","",9
Lane 4,20181130228510,11/30/2018 5:05:33 AM,1023,0,429,422,481,291,512,153,"","","","",0
Lane 4,20181130233864,11/30/2018 5:18:08 AM,1023,904,873,351,873,215,872,104,873,21,"","",4
Lane 4,20181130235391,11/30/2018 5:12:12 AM,1023,1004,939,311,913,171,901,58,"","","","",7
Lane 4,20181130236199,11/30/2018 5:15:37 AM,1023,656,266,400,321,263,367,129,407,26,"","",3
Lane 4,20181130247310,11/30/2018 5:12:46 AM,1023,1007,882,403,872,281,859,158,852,62,"","",9
Lane 4,20181130251038,11/30/2018 5:15:58 AM,1023,658,333,366,372,225,406,114,436,25,"","",4
Lane 4,20181130253667,11/30/2018 5:15:15 AM,1023,642,333,382,362,294,388,197,412,117,433,48,3
Lane 4,20181130254453,11/30/2018 5:17:05 AM,1023,789,103,309,158,184,206,85,242,7,"","",5
Lane 4,20181130262483,11/30/2018 5:13:15 AM,1023,1015,38,296,103,150,169,36,"","","","",9
Lane 4,20181130265813,11/30/2018 5:18:11 AM,1023,913,694,419,704,249,708,92,"","","","",5
Lane 4,20181130266753,11/30/2018 5:14:45 AM,1023,464,552,386,572,218,592,88,"","","","",4
Lane 4,20181130266904,11/30/2018 5:15:26 AM,1023,645,331,329,368,183,404,71,"","","","",4
Lane 4,20181130269606,11/30/2018 5:18:41 AM,1023,947,72,411,144,322,194,206,236,109,277,31,7
Lane 4,20181130277460,11/30/2018 5:07:15 AM,1023,1022,1108,357,1060,216,1027,102,1009,13,"","",9
Lane 4,20181130282537,11/30/2018 5:14:34 AM,1023,392,524,377,540,266,554,166,570,82,580,14,3
Lane 4,20181130288056,11/30/2018 5:12:58 AM,1023,1015,23,326,51,235,96,151,133,78,173,19,9
Lane 4,20181130296957,11/30/2018 5:13:09 AM,1023,1015,86,290,152,134,210,19,"","","","",9
Lane 4,20181130299090,11/30/2018 5:19:05 AM,1023,951,190,380,226,291,258,197,288,116,313,45,8
Lane 4,20181130300218,11/30/2018 5:19:02 AM,1023,951,192,363,231,256,266,159,298,80,324,19,8
Lane 4,20181130300954,11/30/2018 5:16:59 AM,1023,774,819,407,813,332,807,224,800,133,796,56,4
Lane 4,20181130302507,11/30/2018 5:07:08 AM,1023,1015,5,402,30,297,68,204,113,121,154,52,9
Lane 4,20181130307274,11/30/2018 5:15:05 AM,1023,558,230,390,283,231,332,109,"","","","",5
Lane 4,20181130311747,11/30/2018 5:08:08 AM,1023,137,546,371,561,229,573,109,584,21,"","",3
Lane 4,20181130315183,11/30/2018 5:14:51 AM,1023,472,515,400,536,309,553,199,568,108,582,31,5
Lane 4,20181130328423,11/30/2018 5:06:54 AM,1023,1015,87,291,152,134,210,19,"","","","",9
Lane 4,20181130336296,11/30/2018 5:12:20 AM,1023,1004,899,398,873,247,856,117,840,19,"","",7
Lane 4,20181130339794,11/30/2018 5:13:22 AM,1023,1015,5,402,30,297,68,204,113,121,154,52,9
Lane 4,20181130340378,11/30/2018 5:15:55 AM,1023,657,316,394,346,311,370,209,393,124,414,52,4
Lane 4,20181130341071,11/30/2018 5:15:52 AM,1023,657,391,360,419,250,442,152,440,186,440,186,4
Lane 4,20181130345337,11/30/2018 5:18:18 AM,1023,928,961,353,938,196,920,77,"","","","",4
Lane 4,20181130347305,11/30/2018 5:05:54 AM,1023,1002,1036,363,998,210,969,87,"","","","",7
Lane 4,20181130349002,11/30/2018 5:13:34 AM,1023,1022,1023,357,996,220,974,107,955,21,"","",9
Lane 4,20181130353539,11/30/2018 5:17:30 AM,1023,837,705,332,709,173,711,48,"","","","",5
Lane 4,20181130361328,11/30/2018 5:08:04 AM,1023,132,279,399,320,280,356,161,384,73,"","",2
Lane 4,20181130362179,11/30/2018 5:18:38 AM,1023,947,222,402,269,283,309,170,339,76,"","",7
Lane 4,20181130364762,11/30/2018 5:16:21 AM,1023,688,390,299,421,149,449,33,"","","","",4
Lane 4,20181130378448,11/30/2018 5:14:39 AM,1023,405,563,393,581,216,595,70,"","","","",5
Lane 4,20181130378685,11/30/2018 5:17:42 AM,1023,876,757,421,749,358,748,250,746,157,746,79,6
Lane 4,20181130382898,11/30/2018 5:06:19 AM,1023,1006,879,390,877,278,871,188,855,96,"","",8
Lane 4,20181130383081,11/30/2018 5:18:56 AM,1023,948,172,293,225,141,270,23,"","","","",6
Lane 4,20181130397817,11/30/2018 5:17:02 AM,1023,776,871,335,848,173,829,47,"","","","",3
Lane 4,20181130398396,11/30/2018 5:07:04 AM,1023,1015,23,290,82,165,135,66,"","","","",9
Lane 4,20181130404068,11/30/2018 5:16:24 AM,1023,699,367,401,405,248,435,107,463,10,"","",7
Lane 4,20181130411419,11/30/2018 5:06:16 AM,1023,1005,880,411,866,291,855,175,844,78,"","",8
Lane 4,20181130413624,11/30/2018 5:18:35 AM,1023,945,138,348,187,231,227,133,264,50,"","",6
Lane 4,20181130415538,11/30/2018 5:18:30 AM,1023,936,986,354,957,205,938,88,173,27,172,32,5
Lane 4,20181130417506,11/30/2018 5:14:31 AM,1023,365,656,392,665,289,672,179,677,88,683,20,6
Lane 4,20181130431167,11/30/2018 5:07:36 AM,1023,1022,1013,324,989,197,970,92,954,17,"","",9
Lane 4,20181130434771,11/30/2018 5:16:32 AM,1023,763,345,412,387,268,427,135,"","","","",8
Lane 4,20181130445865,11/30/2018 5:14:17 AM,1023,264,666,410,675,264,680,122,685,19,"","",2
Lane 4,20181130447013,11/30/2018 5:14:10 AM,1023,251,413,408,447,263,475,121,500,17,"","",7
Lane 4,20181130449352,11/30/2018 5:17:47 AM,1023,877,702,412,713,310,717,184,721,82,726,14,7
Lane 4,20181130451321,11/30/2018 5:15:40 AM,1023,656,352,335,384,213,412,115,429,34,"","",3
Lane 4,20181130469876,11/30/2018 5:13:25 AM,1023,1022,1116,274,1068,141,"","","","","","",9
Lane 4,20181130479210,11/30/2018 5:12:49 AM,1023,1007,913,379,889,212,869,80,"","","","",9
Lane 4,20181130482590,11/30/2018 5:16:41 AM,1023,763,391,383,424,222,454,95,"","","","",8
Lane 4,20181130485089,11/30/2018 5:18:49 AM,1023,947,119,397,167,311,206,210,241,125,273,52,7
Lane 4,20181130497006,11/30/2018 5:06:47 AM,1023,1015,58,364,103,263,141,173,175,98,208,33,9
Lane 4,20181130513675,11/30/2018 5:14:20 AM,1023,301,662,411,673,260,679,114,686,12,"","",5
Lane 4,20181130514440,11/30/2018 5:17:53 AM,1023,893,751,386,743,230,736,105,728,10,"","",8
Lane 4,20181130532708,11/30/2018 5:16:44 AM,1023,763,391,378,413,281,434,182,452,99,469,31,8
Lane 4,20181130532720,11/30/2018 5:07:32 AM,1023,1022,1020,412,1018,285,986,165,972,71,"","",9
Lane 4,20181130533075,11/30/2018 5:15:34 AM,1023,656,289,404,340,246,379,122,"","","","",3
Lane 4,20181130536150,11/30/2018 5:15:08 AM,1023,563,448,313,475,168,500,57,"","","","",5
Lane 4,20181130549087,11/30/2018 5:14:56 AM,1023,473,537,355,563,201,578,77,"","","","",6
Lane 4,20181130549562,11/30/2018 5:14:53 AM,1023,472,556,388,567,304,575,204,583,118,589,45,5
Lane 4,20181130558353,11/30/2018 5:12:32 AM,1023,1005,879,410,866,291,854,175,844,78,"","",8
Lane 4,20181130564533,11/30/2018 5:18:27 AM,1023,929,115,370,165,234,209,133,"","","","",5
Lane 4,20181130565053,11/30/2018 5:19:13 AM,1023,959,242,324,292,172,332,49,"","","","",9
Lane 4,20181130567194,11/30/2018 5:14:48 AM,1023,465,513,406,540,308,559,188,576,88,591,18,5
Lane 4,20181130580169,11/30/2018 5:15:17 AM,1023,644,304,379,338,247,372,143,393,55,"","",3
Lane 4,20181130581156,11/30/2018 5:07:40 AM,1023,1022,1123,403,1066,295,1038,182,1016,90,1002,16,9
Lane 4,20181130581802,11/30/2018 5:15:12 AM,1023,576,682,393,687,298,691,193,694,106,696,32,2
Lane 4,20181130584272,11/30/2018 5:06:34 AM,1023,1007,913,380,889,212,870,80,"","","","",9
Lane 4,20181130591948,11/30/2018 5:06:51 AM,1023,1015,56,390,129,227,189,97,"","","","",9
Lane 4,20181130592425,11/30/2018 5:19:00 AM,1023,949,118,397,180,233,231,103,"","","","",7
Lane 4,20181130593262,11/30/2018 5:06:14 AM,1023,1005,917,407,903,342,888,245,875,161,864,90,8
Lane 4,20181130598620,11/30/2018 5:15:30 AM,1023,646,286,394,325,262,362,140,396,43,"","",4
Lane 4,20181130599015,11/30/2018 5:17:51 AM,1023,892,723,395,725,231,723,91,727,3,"","",7
Lane 4,20181130599486,11/30/2018 5:12:36 AM,1023,1006,879,389,877,278,869,186,854,96,"","",8
Lane 4,20181130602915,11/30/2018 5:17:40 AM,1023,864,770,383,760,222,754,90,747,4,"","",4
Lane 4,20181130613687,11/30/2018 5:06:01 AM,1023,1004,984,403,951,238,922,93,"","","","",7
Lane 4,20181130616373,11/30/2018 5:13:13 AM,1023,1015,80,291,150,137,211,22,"","","","",9
Lane 4,20181130616791,11/30/2018 5:16:15 AM,1023,679,229,381,269,278,304,173,334,88,363,21,6
Lane 4,20181130620986,11/30/2018 5:05:27 AM,1023,0,612,303,620,158,632,46,"","","","",0
Lane 4,20181130634091,11/30/2018 5:18:22 AM,1023,928,83,322,149,187,204,75,252,5,"","",4
Lane 4,20181130642503,11/30/2018 5:06:45 AM,1023,1015,18,408,45,324,87,223,127,139,165,68,9
Lane 4,20181130642603,11/30/2018 5:13:51 AM,1023,1022,1123,400,1066,295,1038,182,1015,90,1001,15,9
Lane 4,20181130644656,11/30/2018 5:19:23 AM,1023,992,965,422,935,333,920,207,907,102,895,23,5
Lane 4,20181130650512,11/30/2018 5:16:27 AM,1023,737,358,389,389,261,418,144,443,50,"","",5
Lane 4,20181130663569,11/30/2018 5:13:06 AM,1023,1015,56,390,129,227,190,96,"","","","",9
Lane 4,20181130664262,11/30/2018 5:18:04 AM,1023,896,747,315,745,156,745,32,"","","","",3
Lane 4,20181130665861,11/30/2018 5:15:44 AM,1023,656,334,284,377,133,418,20,"","","","",3
Lane 4,20181130697737,11/30/2018 5:16:12 AM,1023,676,221,416,285,296,327,161,365,61,"","",4
Lane 4,20181130699956,11/30/2018 5:06:27 AM,1023,1007,815,365,815,223,813,106,812,21,"","",9
Lane 4,20181130700138,11/30/2018 5:14:43 AM,1023,456,511,411,546,228,571,69,"","","","",4
Lane 4,20181130700914,11/30/2018 5:17:24 AM,1023,832,751,405,747,207,755,56,"","","","",3
Lane 4,20181130700961,11/30/2018 5:07:01 AM,1023,1015,38,295,103,150,169,36,"","","","",9
Lane 4,20181130701316,11/30/2018 5:05:47 AM,1023,0,593,412,608,303,620,185,633,87,"","",0
Lane 4,20181130717031,11/30/2018 5:15:24 AM,1023,645,293,416,341,283,379,145,404,40,"","",4
Lane 4,20181130723601,11/30/2018 5:12:43 AM,1023,1007,815,364,815,223,813,106,812,21,"","",9
Lane 4,20181130732469,11/30/2018 5:15:50 AM,1023,656,422,266,460,98,"","","","","","",3
Lane 4,20181130742972,11/30/2018 5:13:29 AM,1023,1022,1107,356,1060,216,1027,102,1008,12,"","",9
Lane 4,20181130751808,11/30/2018 5:13:44 AM,1023,1022,1020,412,1017,285,985,164,972,70,"","",9
Lane 4,20181130764513,11/30/2018 5:15:03 AM,1023,520,714,405,712,249,713,112,712,9,"","",2
Lane 4,20181130764913,11/30/2018 5:19:09 AM,1023,959,219,378,253,279,287,180,315,96,340,29,9
Lane 4,20181130769907,11/30/2018 5:06:08 AM,1023,1004,993,417,951,320,933,199,918,103,897,26,7
Lane 4,20181130774030,11/30/2018 5:13:18 AM,1023,1015,23,290,82,165,136,66,"","","","",9
Lane 4,20181130781397,11/30/2018 5:17:21 AM,1023,832,798,405,784,252,770,109,761,11,"","",3
Lane 4,20181130784051,11/30/2018 5:19:17 AM,1023,959,170,415,229,301,276,170,318,70,"","",9
Lane 4,20181130792390,11/30/2018 5:18:53 AM,1023,947,162,412,222,315,308,93,219,351,218,351,7
Lane 4,20181130796172,11/30/2018 5:12:17 AM,1023,1004,984,402,951,238,922,93,"","","","",7
Lane 4,20181130803503,11/30/2018 5:13:03 AM,1023,1015,58,364,103,263,141,173,175,98,208,33,9
Lane 4,20181130803948,11/30/2018 5:12:30 AM,1023,1005,917,407,903,342,888,246,875,162,864,90,8
Lane 4,20181130805087,11/30/2018 5:15:00 AM,1023,475,563,387,576,235,590,109,597,11,"","",7
Lane 4,20181130807560,11/30/2018 5:07:22 AM,1023,1022,1023,357,996,220,974,106,955,21,"","",9
Lane 4,20181130810721,11/30/2018 5:07:12 AM,1023,1022,1116,275,1068,141,"","","","","","",9
Lane 4,20181130826216,11/30/2018 5:05:23 AM,1023,0,470,380,494,271,514,163,532,73,549,14,0
Lane 4,20181130833593,11/30/2018 5:15:32 AM,1023,654,1052,330,1010,180,978,62,"","","","",5
Lane 4,20181130836581,11/30/2018 5:16:36 AM,1023,763,343,394,378,295,407,184,433,92,456,22,8
Lane 4,20181130843331,11/30/2018 5:13:57 AM,1023,1022,1080,298,1033,126,1001,7,"","","","",9
Lane 4,20181130848314,11/30/2018 5:16:39 AM,1023,763,353,409,385,342,408,235,429,145,447,69,8
Lane 4,20181130851716,11/30/2018 5:19:20 AM,1023,959,175,361,224,241,267,138,304,51,334,3,9
Lane 4,20181130882495,11/30/2018 5:16:30 AM,1023,760,295,394,345,272,386,147,422,46,"","",6
Lane 4,20181130882809,11/30/2018 5:16:57 AM,1023,770,794,411,794,320,790,201,786,101,783,25,3
Lane 4,20181130884054,11/30/2018 5:16:51 AM,1023,768,860,413,841,259,826,116,814,10,"","",2
Lane 4,20181130886146,11/30/2018 5:06:04 AM,1023,1004,899,398,873,247,856,117,840,19,"","",7
Lane 4,20181130895572,11/30/2018 5:12:24 AM,1023,1004,992,417,951,320,933,199,918,103,898,26,7
Lane 4,20181130898734,11/30/2018 5:17:45 AM,1023,876,755,416,748,268,748,129,"","","","",6
Lane 4,20181130905826,11/30/2018 5:06:23 AM,1023,1007,932,388,916,300,898,201,882,115,869,43,9
Lane 4,20181130906839,11/30/2018 5:17:57 AM,1023,893,725,343,724,179,729,55,"","","","",8
Lane 4,20181130914851,11/30/2018 5:18:33 AM,1023,944,126,356,169,250,207,158,240,80,270,19,5
Lane 4,20181130917274,11/30/2018 5:17:11 AM,1023,806,828,358,824,204,814,85,"","","","",5
Lane 4,20181130925041,11/30/2018 5:06:11 AM,1023,1005,929,422,895,361,881,258,867,164,856,86,8
Lane 4,20181130931534,11/30/2018 5:07:48 AM,1023,1022,1080,298,1034,126,1001,7,"","","","",9
